Partner Agents' Types: 
[[0 0 0]
 [0 0 0]
 [0 0 0]]
0-th agent's partner agents
1-th agent's partner agents
2-th agent's partner agents
9  partner_trainers finished
0 good agents
1 good agents
2 good agents
3  trainers finished
Using good policy rmaddpg and bad policy rmaddpg with 0 adversaries
Uncertainty type is:  None ; Uncertainty level is:  0.1
Starting iterations...
steps: 24975, episodes: 1000, mean episode reward: -227.30080567759535, time: 22.136
steps: 49975, episodes: 2000, mean episode reward: -246.67038081017427, time: 92.62
steps: 74975, episodes: 3000, mean episode reward: -192.9885652855437, time: 83.719
steps: 99975, episodes: 4000, mean episode reward: -184.7234024902318, time: 88.611
steps: 124975, episodes: 5000, mean episode reward: -178.0797092464036, time: 89.134
steps: 149975, episodes: 6000, mean episode reward: -173.09998773102225, time: 88.686
steps: 174975, episodes: 7000, mean episode reward: -169.50896249025956, time: 90.172
steps: 199975, episodes: 8000, mean episode reward: -164.2481935821367, time: 90.991
steps: 224975, episodes: 9000, mean episode reward: -163.61715536441974, time: 71.969
steps: 249975, episodes: 10000, mean episode reward: -159.6592623163374, time: 72.473
steps: 274975, episodes: 11000, mean episode reward: -161.065591394576, time: 71.128
steps: 299975, episodes: 12000, mean episode reward: -159.69744100914187, time: 72.155
steps: 324975, episodes: 13000, mean episode reward: -157.75197567057742, time: 71.982
steps: 349975, episodes: 14000, mean episode reward: -156.77632337647182, time: 72.915
steps: 374975, episodes: 15000, mean episode reward: -155.3411464060246, time: 72.783
steps: 399975, episodes: 16000, mean episode reward: -155.19803884466597, time: 69.013
steps: 424975, episodes: 17000, mean episode reward: -155.0186610611359, time: 75.281
steps: 449975, episodes: 18000, mean episode reward: -154.6552909380532, time: 72.557
steps: 474975, episodes: 19000, mean episode reward: -154.21454286795722, time: 72.7
steps: 499975, episodes: 20000, mean episode reward: -153.83133460754507, time: 71.943
steps: 524975, episodes: 21000, mean episode reward: -153.5762579911853, time: 71.46
steps: 549975, episodes: 22000, mean episode reward: -151.83246571748919, time: 70.897
steps: 574975, episodes: 23000, mean episode reward: -152.18837661440895, time: 73.008
steps: 599975, episodes: 24000, mean episode reward: -151.2881201926607, time: 71.953
steps: 624975, episodes: 25000, mean episode reward: -152.1305034720071, time: 72.694
steps: 649975, episodes: 26000, mean episode reward: -150.9657615257213, time: 71.48
steps: 674975, episodes: 27000, mean episode reward: -148.60962065663387, time: 72.376
steps: 699975, episodes: 28000, mean episode reward: -149.88865136014718, time: 71.067
steps: 724975, episodes: 29000, mean episode reward: -148.8628957986946, time: 72.625
steps: 749975, episodes: 30000, mean episode reward: -147.93543154168478, time: 82.852
steps: 774975, episodes: 31000, mean episode reward: -146.7606197240908, time: 90.638
steps: 799975, episodes: 32000, mean episode reward: -147.30247231051837, time: 91.473
steps: 824975, episodes: 33000, mean episode reward: -147.43444384633798, time: 90.655
steps: 849975, episodes: 34000, mean episode reward: -147.0577969354159, time: 91.196
steps: 874975, episodes: 35000, mean episode reward: -146.65354565502366, time: 91.368
steps: 899975, episodes: 36000, mean episode reward: -146.99986365866457, time: 90.841
steps: 924975, episodes: 37000, mean episode reward: -145.99464998441556, time: 85.706
steps: 949975, episodes: 38000, mean episode reward: -143.98485009568688, time: 68.316
steps: 974975, episodes: 39000, mean episode reward: -144.61218329695362, time: 67.228
steps: 999975, episodes: 40000, mean episode reward: -144.50467089900445, time: 73.545
steps: 1024975, episodes: 41000, mean episode reward: -143.56829439177258, time: 70.616
steps: 1049975, episodes: 42000, mean episode reward: -143.51896686738422, time: 68.73
steps: 1074975, episodes: 43000, mean episode reward: -143.525017684685, time: 71.002
steps: 1099975, episodes: 44000, mean episode reward: -141.9235048698705, time: 73.534
steps: 1124975, episodes: 45000, mean episode reward: -141.33975391087583, time: 70.271
steps: 1149975, episodes: 46000, mean episode reward: -140.6164668906879, time: 73.367
steps: 1174975, episodes: 47000, mean episode reward: -139.93448269063805, time: 73.822
steps: 1199975, episodes: 48000, mean episode reward: -139.4277062646342, time: 73.499
steps: 1224975, episodes: 49000, mean episode reward: -139.67210540485178, time: 71.886
steps: 1249975, episodes: 50000, mean episode reward: -139.7191858431351, time: 73.157
steps: 1274975, episodes: 51000, mean episode reward: -139.48242953322116, time: 72.913
steps: 1299975, episodes: 52000, mean episode reward: -137.5257210074328, time: 73.105
steps: 1324975, episodes: 53000, mean episode reward: -135.76012452223307, time: 73.001
steps: 1349975, episodes: 54000, mean episode reward: -137.07611186606155, time: 74.312
steps: 1374975, episodes: 55000, mean episode reward: -136.119245241011, time: 72.903
steps: 1399975, episodes: 56000, mean episode reward: -135.85717864608196, time: 74.005
