Partner Agents' Types: 
[[0 0]
 [0 0]]
0-th agent's partner agents
1-th agent's partner agents
4  partner_trainers finished
0 good agents
1 good agents
2  trainers finished
Using good policy rmaddpg and bad policy rmaddpg with 0 adversaries
Uncertainty type is:  None ; Uncertainty level is:  0.5
Starting iterations...
steps: 24975, episodes: 1000, mean episode reward: -210.18855954686182, time: 10.102
steps: 49975, episodes: 2000, mean episode reward: -351.0503278683334, time: 31.345
steps: 74975, episodes: 3000, mean episode reward: -151.42787936438614, time: 31.354
steps: 99975, episodes: 4000, mean episode reward: -111.11514447843176, time: 30.389
steps: 124975, episodes: 5000, mean episode reward: -97.14471319917351, time: 31.652
steps: 149975, episodes: 6000, mean episode reward: -94.03391386006184, time: 31.827
steps: 174975, episodes: 7000, mean episode reward: -92.69150593639583, time: 31.654
steps: 199975, episodes: 8000, mean episode reward: -93.62517236991401, time: 31.584
steps: 224975, episodes: 9000, mean episode reward: -94.28133669404473, time: 31.739
steps: 249975, episodes: 10000, mean episode reward: -92.66270362378832, time: 31.944
steps: 274975, episodes: 11000, mean episode reward: -88.90112955207806, time: 32.555
steps: 299975, episodes: 12000, mean episode reward: -88.60647031139722, time: 30.601
steps: 324975, episodes: 13000, mean episode reward: -85.2033090994898, time: 31.691
steps: 349975, episodes: 14000, mean episode reward: -79.9971580259458, time: 31.485
steps: 374975, episodes: 15000, mean episode reward: -79.8144506908498, time: 31.864
steps: 399975, episodes: 16000, mean episode reward: -78.2669702261502, time: 30.856
steps: 424975, episodes: 17000, mean episode reward: -78.45786475876035, time: 30.837
steps: 449975, episodes: 18000, mean episode reward: -72.51631918867582, time: 31.805
steps: 474975, episodes: 19000, mean episode reward: -72.82154480014057, time: 32.693
steps: 499975, episodes: 20000, mean episode reward: -74.29822960879339, time: 32.026
steps: 524975, episodes: 21000, mean episode reward: -72.11448681540972, time: 33.062
steps: 549975, episodes: 22000, mean episode reward: -69.55424907936086, time: 31.396
steps: 574975, episodes: 23000, mean episode reward: -72.13863594820636, time: 31.469
steps: 599975, episodes: 24000, mean episode reward: -71.84956318897369, time: 31.207
steps: 624975, episodes: 25000, mean episode reward: -66.90187256392242, time: 32.155
steps: 649975, episodes: 26000, mean episode reward: -70.59064834161734, time: 31.456
steps: 674975, episodes: 27000, mean episode reward: -70.65836478438763, time: 31.725
steps: 699975, episodes: 28000, mean episode reward: -69.90555758594725, time: 31.711
steps: 724975, episodes: 29000, mean episode reward: -72.49677763125162, time: 32.728
steps: 749975, episodes: 30000, mean episode reward: -72.42491897129203, time: 31.719
steps: 774975, episodes: 31000, mean episode reward: -74.04326779661575, time: 30.857
steps: 799975, episodes: 32000, mean episode reward: -77.29646624414579, time: 31.744
steps: 824975, episodes: 33000, mean episode reward: -72.76014398383161, time: 30.509
steps: 849975, episodes: 34000, mean episode reward: -77.77539642564419, time: 31.346
steps: 874975, episodes: 35000, mean episode reward: -74.97160298969992, time: 31.524
steps: 899975, episodes: 36000, mean episode reward: -73.37325917776272, time: 32.579
steps: 924975, episodes: 37000, mean episode reward: -74.64704768842263, time: 31.237
steps: 949975, episodes: 38000, mean episode reward: -72.74356925411801, time: 31.512
steps: 974975, episodes: 39000, mean episode reward: -75.32138291822396, time: 32.132
steps: 999975, episodes: 40000, mean episode reward: -77.9841300939554, time: 32.062
steps: 1024975, episodes: 41000, mean episode reward: -79.69671267680002, time: 32.171
steps: 1049975, episodes: 42000, mean episode reward: -75.58441909123329, time: 33.004
steps: 1074975, episodes: 43000, mean episode reward: -74.1622603806059, time: 33.23
steps: 1099975, episodes: 44000, mean episode reward: -73.22119909329383, time: 31.418
steps: 1124975, episodes: 45000, mean episode reward: -71.09822959852036, time: 33.241
steps: 1149975, episodes: 46000, mean episode reward: -69.10633060318114, time: 33.041
steps: 1174975, episodes: 47000, mean episode reward: -68.04961380008524, time: 32.799
steps: 1199975, episodes: 48000, mean episode reward: -65.15827576403969, time: 31.315
steps: 1224975, episodes: 49000, mean episode reward: -70.3062501038474, time: 32.141
steps: 1249975, episodes: 50000, mean episode reward: -73.64618100632168, time: 32.047
steps: 1274975, episodes: 51000, mean episode reward: -75.10996477416478, time: 31.555
steps: 1299975, episodes: 52000, mean episode reward: -76.13363623514772, time: 32.188
steps: 1324975, episodes: 53000, mean episode reward: -73.82583252556684, time: 31.218
steps: 1349975, episodes: 54000, mean episode reward: -73.1659765053901, time: 32.376
