Partner Agents' Types: 
[[0 0 0]
 [0 0 0]
 [0 0 0]]
0-th agent's partner agents
1-th agent's partner agents
2-th agent's partner agents
9  partner_trainers finished
0 good agents
1 good agents
2 good agents
3  trainers finished
Using good policy rmaddpg and bad policy rmaddpg with 0 adversaries
Uncertainty type is:  None ; Uncertainty level is:  0.1
Starting iterations...
steps: 24975, episodes: 1000, mean episode reward: -221.65806240949692, time: 23.392
steps: 49975, episodes: 2000, mean episode reward: -262.92741369495894, time: 96.951
steps: 74975, episodes: 3000, mean episode reward: -192.09441825341335, time: 86.074
steps: 99975, episodes: 4000, mean episode reward: -180.94682621948613, time: 90.702
steps: 124975, episodes: 5000, mean episode reward: -175.2612962023225, time: 88.56
steps: 149975, episodes: 6000, mean episode reward: -170.95666693044058, time: 89.069
steps: 174975, episodes: 7000, mean episode reward: -168.60563814173295, time: 91.246
steps: 199975, episodes: 8000, mean episode reward: -168.033151095502, time: 85.848
steps: 224975, episodes: 9000, mean episode reward: -166.0059396941985, time: 71.31
steps: 249975, episodes: 10000, mean episode reward: -163.2339677412298, time: 71.914
steps: 274975, episodes: 11000, mean episode reward: -163.584140878117, time: 71.485
steps: 299975, episodes: 12000, mean episode reward: -160.99278781134402, time: 72.985
steps: 324975, episodes: 13000, mean episode reward: -158.27938564596988, time: 72.765
steps: 349975, episodes: 14000, mean episode reward: -157.07226975565067, time: 72.093
steps: 374975, episodes: 15000, mean episode reward: -154.88026161662634, time: 72.208
steps: 399975, episodes: 16000, mean episode reward: -153.99472350431327, time: 71.888
steps: 424975, episodes: 17000, mean episode reward: -153.74910402463092, time: 73.712
steps: 449975, episodes: 18000, mean episode reward: -151.50542031137536, time: 70.511
steps: 474975, episodes: 19000, mean episode reward: -152.16650750963652, time: 70.337
steps: 499975, episodes: 20000, mean episode reward: -152.36192013282817, time: 72.497
steps: 524975, episodes: 21000, mean episode reward: -151.50456467041542, time: 72.947
steps: 549975, episodes: 22000, mean episode reward: -151.82114387681858, time: 73.214
steps: 574975, episodes: 23000, mean episode reward: -150.3471996338414, time: 71.36
steps: 599975, episodes: 24000, mean episode reward: -151.77143073279814, time: 71.325
steps: 624975, episodes: 25000, mean episode reward: -151.63253765772197, time: 71.907
steps: 649975, episodes: 26000, mean episode reward: -150.1188289626464, time: 71.772
steps: 674975, episodes: 27000, mean episode reward: -149.89488637189578, time: 73.677
steps: 699975, episodes: 28000, mean episode reward: -150.95207972532964, time: 72.917
steps: 724975, episodes: 29000, mean episode reward: -150.6481429108215, time: 73.106
steps: 749975, episodes: 30000, mean episode reward: -151.2025027069305, time: 86.182
steps: 774975, episodes: 31000, mean episode reward: -150.2254048653233, time: 91.032
steps: 799975, episodes: 32000, mean episode reward: -148.90790876896313, time: 91.452
steps: 824975, episodes: 33000, mean episode reward: -150.2325921931661, time: 92.545
steps: 849975, episodes: 34000, mean episode reward: -150.50491319134028, time: 91.046
steps: 874975, episodes: 35000, mean episode reward: -152.2768423035895, time: 91.388
steps: 899975, episodes: 36000, mean episode reward: -150.76489923546887, time: 90.678
steps: 924975, episodes: 37000, mean episode reward: -153.2866366765378, time: 80.792
steps: 949975, episodes: 38000, mean episode reward: -153.65046054840286, time: 70.477
steps: 974975, episodes: 39000, mean episode reward: -151.46239895940053, time: 70.747
steps: 999975, episodes: 40000, mean episode reward: -151.28267773980204, time: 74.423
steps: 1024975, episodes: 41000, mean episode reward: -150.59922695244936, time: 73.529
steps: 1049975, episodes: 42000, mean episode reward: -151.40314589920996, time: 71.828
steps: 1074975, episodes: 43000, mean episode reward: -150.88785393970372, time: 72.636
steps: 1099975, episodes: 44000, mean episode reward: -149.5075193688026, time: 71.557
steps: 1124975, episodes: 45000, mean episode reward: -150.28601803931883, time: 71.894
steps: 1149975, episodes: 46000, mean episode reward: -150.60795746127, time: 71.688
steps: 1174975, episodes: 47000, mean episode reward: -149.313862464013, time: 71.981
steps: 1199975, episodes: 48000, mean episode reward: -149.441746766223, time: 72.998
steps: 1224975, episodes: 49000, mean episode reward: -147.900508221187, time: 72.864
steps: 1249975, episodes: 50000, mean episode reward: -147.58440609279333, time: 73.694
steps: 1274975, episodes: 51000, mean episode reward: -147.6717748219674, time: 72.398
steps: 1299975, episodes: 52000, mean episode reward: -147.84620530877106, time: 72.103
steps: 1324975, episodes: 53000, mean episode reward: -146.90538867343008, time: 72.649
steps: 1349975, episodes: 54000, mean episode reward: -147.29600135460493, time: 73.29
steps: 1374975, episodes: 55000, mean episode reward: -145.88292307506012, time: 72.874
steps: 1399975, episodes: 56000, mean episode reward: -146.4112467263343, time: 71.46
steps: 1424975, episodes: 57000, mean episode reward: -145.04692512970757, time: 72.422
steps: 1449975, episodes: 58000, mean episode reward: -145.68977564429184, time: 71.957
steps: 1474975, episodes: 59000, mean episode reward: -145.6473637902904, time: 73.836
steps: 1499975, episodes: 60000, mean episode reward: -145.58217328853993, time: 72.865
steps: 1524975, episodes: 61000, mean episode reward: -144.78728489835336, time: 73.472
steps: 1549975, episodes: 62000, mean episode reward: -143.7135823519232, time: 72.136
steps: 1574975, episodes: 63000, mean episode reward: -145.31685035597764, time: 73.441
steps: 1599975, episodes: 64000, mean episode reward: -142.69338434800898, time: 73.414
steps: 1624975, episodes: 65000, mean episode reward: -144.65243554868786, time: 72.413
steps: 1649975, episodes: 66000, mean episode reward: -143.83111725252343, time: 72.174
steps: 1674975, episodes: 67000, mean episode reward: -143.51049663319043, time: 72.536
steps: 1699975, episodes: 68000, mean episode reward: -143.69510332251167, time: 75.529
steps: 1724975, episodes: 69000, mean episode reward: -142.76153836269336, time: 72.795
steps: 1749975, episodes: 70000, mean episode reward: -142.95778713282576, time: 74.588
